Area Code,Year Code,Value
84,1973,2263
84,1974,1788
84,1975,2196
84,1976,2747
84,1977,4109
84,1978,3816
84,1979,3537
84,1980,2514
84,1981,9161
84,1982,1696
84,1983,1891
84,1984,3598
84,1985,4481
84,1986,2088
84,1987,11621
84,1988,2272
84,1989,1639
84,1990,2323
84,1991,3356
84,1992,3859
84,1993,2784
84,1994,2556
84,1995,1417
84,1996,1423
84,1997,1215
84,1998,1197
84,1999,6250
84,2000,1383
84,2001,5093
84,2002,4893
84,2003,7512
84,2004,11313
84,2005,7348
84,2006,2476
84,2007,3621
84,2008,3601
84,2009,3522
84,2010,3772
84,2011,3371
84,2012,3284
84,2013,5217
84,2014,848
84,2015,2559
84,2016,3477
84,2017,2153
86,1961,410
86,1962,420
86,1963,430
86,1964,440
86,1965,450
86,1966,481
86,1967,500
86,1968,500
86,1969,510
86,1970,500
86,1971,508
86,1972,450
86,1973,305
86,1974,311
86,1975,318
86,1976,340
86,1977,405
86,1978,391
86,1979,371
86,1980,276
86,1981,270
86,1982,296
86,1983,276
86,1984,276
86,1985,278
86,1986,225
86,1987,228
86,1988,230
86,1989,255
86,1990,260
86,1991,263
86,1992,267
86,1993,263
86,1994,268
86,1995,268
86,1996,270
86,1997,250
86,1998,250
86,1999,200
86,2000,200
86,2001,150
86,2002,150
86,2003,120
86,2004,120
86,2005,93
86,2006,126
86,2007,73
86,2008,117
86,2009,128
86,2010,146
86,2011,161
86,2012,169
86,2013,186
86,2014,520
86,2015,564
86,2016,234
86,2017,357
86,2018,315
86,2019,7886
87,1961,11700
87,1962,11700
87,1963,13000
87,1964,13000
87,1965,6000
87,1966,6000
87,1967,2000
87,1968,6000
87,1969,6000
87,1970,6000
87,1971,6000
87,1972,6000
87,1973,6000
87,1974,6000
87,1975,6000
87,1976,5000
87,1977,4350
87,1978,4850
87,1979,4700
87,1980,4850
87,1981,8270
87,1982,8270
87,1983,9090
87,1984,8160
87,1985,7068
87,1986,8210
87,1987,7290
87,1988,6600
87,1989,6030
87,1990,4603
87,1991,5130
87,1992,5130
87,1993,5450
87,1994,4940
87,1995,2900
87,1996,2470
87,1997,3410
87,1998,3910
87,1999,4267
87,2000,4211
87,2001,4210
87,2002,4210
87,2003,3600
87,2004,1005
87,2005,1950
87,2006,4000
89,1993,50
89,1994,40
89,1995,50
89,1996,50
89,1997,100
89,1998,150
89,1999,200
89,2000,500
89,2001,300
89,2002,150
89,2003,100
89,2004,100
89,2005,110
89,2006,50
89,2007,150
89,2008,100
89,2009,65
89,2010,70
89,2011,90
89,2012,130
89,2013,140
89,2014,190
89,2015,260
89,2016,130
89,2017,106
89,2018,118
89,2019,109
90,1961,83000
90,1962,87000
90,1963,78000
90,1964,84000
90,1965,85000
90,1966,85000
90,1967,85000
90,1968,80000
90,1969,82000
90,1970,82000
90,1971,82000
90,1972,75000
90,1973,67875
90,1974,68550
90,1975,69225
90,1976,70500
90,1977,71250
90,1978,71963
90,1979,72683
90,1980,67800
90,1981,68300
90,1982,68500
90,1983,69300
90,1984,70000
90,1985,80000
90,1986,90000
90,1987,100000
90,1988,110585
90,1989,114540
90,1990,118635
90,1991,122880
90,1992,127270
90,1993,131825
90,1994,136540
90,1995,141420
90,1996,146480
90,1997,151715
90,1998,157140
90,1999,162760
90,2000,168580
90,2001,173069
90,2002,177826
90,2009,82194
91,1997,3000
91,1998,3000
91,1999,2990
91,2000,2933
91,2001,2125
91,2002,1500
91,2003,2245
91,2004,2191
91,2005,2182
91,2006,2317
91,2007,2557
91,2008,2357
91,2009,2310
91,2010,2153
91,2011,1163
91,2012,2637
91,2013,2144
91,2014,4784
91,2015,6173
91,2016,4960
91,2017,5680
91,2018,14022
91,2019,14151
93,1961,180000
93,1997,160000
93,1998,170250
93,1999,172000
93,2000,180000
93,2001,174000
93,2002,175000
93,2003,180000
93,2004,175000
93,2018,116659
93,2019,42002
95,1961,772
95,1962,780
95,1963,797
95,1964,805
95,1965,823
95,1966,832
95,1967,860
95,1968,889
95,1969,919
95,1970,950
95,1971,980
95,1972,1060
95,1973,910
95,1974,1000
95,1975,1100
95,1976,1200
95,1977,1300
95,1978,1400
95,1979,1500
95,1980,1500
95,1981,1500
95,1982,1424
95,1983,1500
95,1984,1600
95,1985,1650
95,1986,1700
95,1987,1750
95,1988,1800
95,1989,1850
95,1990,900
95,1991,950
95,1992,970
95,1993,1000
95,1994,979
95,1995,976
95,1996,970
95,1997,930
95,1998,917
95,1999,763
95,2000,779
95,2001,819
95,2002,806
95,2003,942
95,2004,1650
95,2005,3400
95,2006,5400
95,2007,7900
95,2008,9000
95,2009,7000
95,2010,7508
95,2011,8000
95,2012,7500
95,2013,7500
95,2014,15088
95,2015,15000
95,2016,18504
95,2017,19158
95,2018,17150
95,2019,16984
105,1961,200
105,1962,300
105,1963,300
105,1964,400
105,1965,500
105,1966,500
105,1967,600
105,1968,700
105,1969,500
105,1970,450
105,1971,400
105,1972,400
105,1973,350
105,1974,450
105,1975,400
105,1976,800
105,1977,800
105,1978,800
105,1979,800
105,1980,800
105,1981,1016
105,1982,1530
105,1983,1470
105,1984,2110
105,1985,3170
105,1986,4260
105,1987,1375
105,1988,3440
105,1989,3560
105,1990,4370
105,1991,4228
105,1992,3629
105,1993,5360
105,1994,6280
105,1995,6920
105,1996,6817
105,1997,7224
105,1998,9700
105,1999,8600
105,2000,10975
105,2001,13249
105,2002,15110
105,2003,18554
105,2004,22700
105,2005,22370
105,2006,26843
105,2007,31866
105,2008,44569
105,2009,32237
105,2010,20089
105,2011,20210
105,2012,17230
105,2013,26613
105,2014,31840
105,2015,40616
105,2016,38319
105,2017,36564
105,2018,42650
105,2019,35032
106,1961,27260
106,1962,29150
106,1963,32480
106,1964,35930
106,1965,35600
106,1966,32140
106,1967,35740
106,1968,33930
106,1969,29320
106,1970,26130
106,1971,25070
106,1972,24390
106,1973,20820
106,1974,23470
106,1975,23000
106,1976,26400
106,1977,24600
106,1978,21000
106,1979,20500
106,1980,21400
106,1981,20300
106,1982,16600
106,1983,16800
106,1984,15200
106,1985,13700
106,1986,13200
106,1987,11300
106,1988,10900
106,1989,10300
106,1990,11300
106,1991,12400
106,1992,16227
106,1993,17126
106,1994,17115
106,1995,14273
106,1996,13300
106,1997,12700
106,1998,12000
106,1999,10231
106,2000,14500
106,2001,14100
106,2002,15617
106,2003,20643
106,2004,22498
106,2005,20251
106,2006,20469
106,2007,7981
106,2008,8158
106,2009,7771
106,2010,8681
106,2011,10190
106,2012,4959
106,2013,6354
106,2014,6723
106,2015,7547
106,2016,12456
106,2017,8494
109,1961,8797
109,1962,8165
109,1963,10886
109,1964,15241
109,1965,14602
109,1966,20373
109,1967,11085
109,1968,12310
109,1969,15322
109,1970,12679
109,1971,19584
109,1972,19947
109,1973,16125
109,1974,20702
109,1975,15086
109,1976,16347
109,1977,21556
109,1978,39223
109,1979,21162
109,1980,21007
109,1981,24182
109,1982,17019
109,1983,24089
109,1984,35897
109,1985,31676
109,1986,26978
109,1987,24321
109,1988,19797
109,1989,21817
109,1990,21462
109,1991,17459
109,1992,23791
109,1993,26763
109,1994,28823
109,1995,30560
109,1996,33218
109,1997,23314
109,1998,27132
109,1999,24970
109,2000,21139
109,2001,24870
109,2002,20012
109,2003,23595
109,2004,18639
109,2005,25237
109,2006,27468
109,2007,26055
109,2008,25797
109,2009,34229
109,2010,34512
109,2011,42091
109,2012,42165
109,2013,44224
109,2014,39412
109,2015,40535
109,2016,48006
109,2017,41996
109,2018,45410
109,2019,43188
114,1961,140000
114,1962,150000
114,1963,160000
114,1964,170000
114,1965,180000
120,1961,7000
120,1962,8000
120,1963,8000
120,1964,12000
120,1965,16000
120,1966,20000
120,1967,22000
120,1968,25000
120,1969,26000
120,1970,28000
120,1971,30000
120,1972,32000
120,1973,34000
120,1974,35000
120,1975,38000
120,1976,47314
120,1977,54000
120,1978,66000
120,1979,75000
120,1980,80340
120,1981,97244
120,1982,95820
120,1983,100055
120,1984,96628
120,1985,81895
120,1986,65462
120,1987,120106
120,1989,159860
120,1991,132080
120,1992,105085
120,1993,112868
120,1994,159501
120,1995,99227
120,1996,92499
120,1997,94000
120,1998,107900
120,1999,80600
120,2000,117500
120,2001,93751
120,2002,126351
120,2003,146404
120,2004,119728
120,2005,129920
120,2006,109710
120,2007,126465
120,2008,134289
120,2009,171147
120,2010,61355
120,2011,133560
120,2012,80930
120,2013,64270
120,2014,80390
120,2015,152680
120,2016,153100
120,2017,110130
120,2018,124460
120,2019,114885
123,1961,8000
123,1962,8000
123,1963,8000
123,1964,8000
123,1965,8000
123,1966,11000
123,1967,12000
123,1968,12000
123,1969,12000
123,1970,12000
123,1971,13000
123,1972,12000
123,1973,12000
123,1974,14000
123,1975,15000
123,1976,15000
123,1977,15000
123,1978,15200
123,1979,15300
123,1980,15400
123,1981,15500
123,1982,16000
123,1983,17000
123,1984,17000
123,1985,17500
123,1986,18000
123,1987,18000
123,1988,18000
123,1989,18000
123,1990,15000
123,1991,15515
123,1992,16000
123,1993,16301
123,1994,17000
123,1995,16969
123,1996,17219
123,1997,17475
123,1998,17726
123,1999,18000
123,2000,18249
123,2001,18529
123,2002,18810
123,2003,19000
123,2004,19379
123,2005,19696
123,2006,20000
123,2007,20452
123,2008,21000
123,2009,20895
123,2010,20000
123,2011,22000
123,2012,23000
123,2013,23200
123,2014,23192
123,2015,23281
123,2016,23574
123,2017,23868
123,2018,24161
123,2019,24455
131,1961,100000
131,1962,100000
131,1963,106000
131,1964,115000
131,1965,116000
131,1966,109000
131,1967,111000
131,1968,79000
131,1969,71000
131,1970,64000
131,1971,74000
131,1972,58000
131,1973,46000
131,1974,40000
131,1975,38500
131,1976,37500
131,1977,43000
131,1978,45000
131,1979,39000
131,1980,39700
131,1981,25600
131,1982,29000
131,1983,27300
131,1984,24400
131,1985,24000
131,1986,25000
131,1987,26400
131,1988,30200
131,1989,35200
131,1990,37400
131,1991,38500
131,1992,40700
131,1993,43681
131,1994,39886
131,1995,40381
131,1996,35000
131,1997,30000
131,1998,28000
131,1999,25000
131,2000,20000
131,2001,15946
131,2002,22848
131,2003,26576
131,2004,26873
131,2005,27000
131,2006,28445
131,2007,29637
131,2008,18228
131,2009,13495
131,2010,23054
131,2011,26582
131,2012,55838
131,2013,50748
131,2014,51476
131,2015,50607
131,2016,43212
131,2017,41245
131,2018,52225
131,2019,56323
132,1961,7
132,1962,7
132,1963,7
132,1964,7
132,1965,7
132,1966,4
132,1967,4
132,1968,4
132,1969,3
132,1970,7
132,1971,9
132,1972,1
132,1973,54
132,1974,103
132,1975,118
132,1976,25
132,1977,26
132,1978,7
132,1979,11
132,1980,7
132,1981,11
132,1982,20
132,1983,25
132,1984,30
132,1985,35
132,1986,40
132,1987,45
132,1988,29
132,1989,30
132,1990,42
132,1991,59
132,1992,31
132,1993,31
132,1994,25
132,1995,15
132,1996,11
132,1997,12
132,1998,12
132,1999,48
132,2000,40
132,2001,180
132,2002,160
132,2003,160
132,2004,121
132,2005,120
132,2006,80
132,2007,24
132,2008,65
132,2009,12
132,2010,38
132,2011,59
132,2012,43
132,2013,13
132,2014,13
132,2015,13
132,2016,9
132,2017,2
132,2018,4
132,2019,2
133,1961,30000
133,1962,30000
133,1963,30500
133,1964,31000
133,1965,31500
133,1966,32000
133,1967,33000
133,1968,34000
133,1969,34800
133,1970,34000
133,1971,32500
133,1972,29000
133,1973,26000
133,1974,23000
133,1975,21000
133,1976,16000
133,1977,14000
133,1978,12000
133,1979,11000
133,1980,10127
133,1981,10311
133,1982,10497
133,1983,10687
133,1984,10881
133,1985,11077
133,1986,11278
133,1987,11482
133,1988,11663
133,1989,11862
133,1990,12079
133,1991,12316
133,1992,12576
133,1993,12850
133,1994,13122
133,1995,13391
133,1996,15914
133,1997,16000
133,1998,15820
133,1999,46779
133,2000,47077
133,2001,68932
133,2002,74483
133,2003,103924
133,2004,49155
133,2005,133129
135,1961,3500
135,1962,3500
135,1963,4000
135,1964,4000
135,1965,4500
135,1966,5000
135,1967,5000
135,1968,5000
135,1969,5500
135,1970,5500
135,1971,6000
135,1972,7000
135,1973,7000
135,1974,7000
135,1975,7000
135,1976,6230
135,1977,4800
135,1978,4800
135,1979,4960
135,1980,5200
135,1981,6800
135,1982,7520
135,1983,7200
135,1984,7200
135,1985,8000
135,1986,4000
135,1987,3150
135,1988,3200
135,1989,2750
135,1990,2750
135,1991,1840
135,1992,1840
135,1993,770
135,1994,770
135,1995,970
135,1996,970
135,1997,970
135,1998,970
135,1999,1170
135,2000,1303
135,2001,1182
135,2002,1200
135,2003,1380
135,2004,639
135,2005,639
135,2006,639
136,1961,1800
136,1962,1900
136,1963,1900
136,1964,2000
136,1965,2000
136,1966,2000
136,1967,2100
136,1968,2000
136,1969,2100
136,1970,2000
136,1971,2000
136,1972,1800
136,1973,700
136,1974,1600
136,1975,1700
136,1976,1700
136,1977,1800
136,1978,1800
136,1979,1800
136,1980,2100
136,1981,2200
136,1982,2200
136,1983,2300
136,1984,2200
136,1985,2300
136,1986,2300
136,1987,2400
136,1988,2500
136,1989,2500
136,1990,2586
136,1991,2156
136,1992,2400
136,1993,1800
136,1994,2000
136,1995,2015
136,1996,2026
136,1997,2000
136,1998,2046
136,1999,2066
136,2000,2088
136,2001,2112
136,2002,2136
136,2003,2163
136,2004,2191
136,2005,2221
136,2006,2200
136,2007,2365
136,2008,2470
136,2009,2573
136,2010,2664
136,2011,2705
136,2012,2400
136,2013,2500
136,2014,5239
136,2015,5192
136,2016,5157
136,2017,4890
136,2018,4798
136,2019,5081
137,1961,670
137,1962,587
137,1963,702
137,1964,466
137,1965,478
137,1966,349
137,1967,233
137,1968,268
137,1969,219
137,1970,211
137,1971,254
137,1972,213
137,1973,179
137,1974,83
137,1975,117
137,1976,123
137,1977,131
137,1978,164
137,1979,105
137,1980,85
137,1981,234
137,1982,335
137,1983,150
137,1984,180
137,1985,200
137,1986,220
137,1987,290
137,1988,390
137,1989,380
137,1990,325
137,1991,340
137,1992,330
137,1993,333
137,1994,270
137,1995,390
137,1996,750
137,1997,632
137,1998,475
137,1999,400
137,2000,651
137,2001,675
137,2002,620
137,2003,500
137,2004,650
137,2005,652
137,2006,408
137,2007,800
137,2008,799
137,2009,950
137,2010,799
137,2011,1136
137,2012,1220
137,2013,1091
137,2014,780
137,2015,686
137,2016,446
137,2017,458
137,2018,583
137,2019,414
138,1961,92111
138,1962,102793
138,1963,125685
138,1964,129148
138,1965,114049
138,1966,144877
138,1967,159446
138,1968,122791
138,1969,142933
138,1970,155269
138,1971,128761
138,1972,126084
138,1973,96183
138,1974,76435
138,1975,77733
138,1976,81148
138,1977,74073
138,1978,56265
138,1979,62930
138,1980,27821
138,1981,49892
138,1982,50680
138,1983,46172
138,1984,52371
138,1985,46057
138,1986,28224
138,1987,57682
138,1988,47424
138,1989,32847
138,1990,34128
138,1991,34550
138,1992,46633
138,1993,34740
138,1994,30944
138,1995,30447
138,1996,30040
138,1997,49360
138,1998,37050
138,1999,47465
138,2000,52365
138,2001,59816
138,2002,49707
138,2003,61739
138,2004,61098
138,2005,68734
138,2006,61306
138,2007,59477
138,2008,56832
138,2009,44052
138,2010,51064
138,2011,52683
138,2012,37118
138,2013,43379
138,2014,41722
138,2015,63108
138,2016,68435
138,2017,77178
138,2018,67486
138,2019,59358
145,1995,3000
145,1996,3066
145,1997,3069
145,1998,3072
145,1999,3075
145,2000,3078
145,2001,3081
145,2002,3084
145,2003,3087
145,2004,3089
145,2005,3092
145,2006,3094
145,2007,3200
145,2008,3095
145,2009,3094
145,2010,3093
145,2011,3091
145,2012,3000
145,2013,3200
145,2014,3122
145,2015,3109
145,2016,3105
145,2017,3106
145,2018,3107
145,2019,3108
143,1961,500
143,1962,500
143,1963,500
143,1964,500
143,1965,500
143,1966,500
143,1967,500
143,1968,500
143,1969,500
143,1970,500
143,1971,1000
143,1972,1000
143,1973,1000
143,1974,1000
143,1975,1000
143,1976,1000
143,1977,1000
143,1978,1000
143,1979,1000
143,1980,1000
143,1981,3000
143,1982,3000
143,1983,3000
143,1984,3000
143,1985,3000
143,1986,5000
143,1987,10000
143,1988,16200
143,1989,11007
143,1990,21759
143,1991,20280
143,1992,12400
143,1993,15000
143,1994,12373
143,1995,8630
143,1996,9000
143,1997,15460
143,1998,15700
143,1999,7290
143,2000,12720
143,2001,6030
143,2002,6220
143,2003,9700
143,2004,11800
143,2005,7510
143,2006,10120
143,2007,8650
143,2008,10895
143,2009,11882
143,2010,10779
143,2011,17582
143,2012,25941
143,2013,26450
143,2014,16420
143,2015,17861
143,2016,16061
143,2017,16055
143,2018,18120
143,2019,9366
144,1961,31000
144,1962,31000
144,1963,31000
144,1964,31000
144,1965,32000
144,1966,21000
144,1967,22057
144,1968,28748
144,1969,39857
144,1970,40000
144,1971,40000
144,1972,42000
144,1973,42000
144,1974,40000
144,1975,35000
144,1976,40000
144,1977,40000
144,1978,40000
144,1979,45000
144,1980,45000
144,1981,45000
144,1982,45000
144,1983,45000
144,1984,45000
144,1985,47000
144,1986,52000
144,1987,55000
144,1988,55000
144,1989,55000
144,1990,56103
144,1991,106234
144,1992,52000
144,1993,55000
144,1994,60000
144,1995,55000
144,1996,58000
144,1997,59000
144,1998,60000
28,1961,4450
28,1962,4950
28,1963,5400
28,1964,6040
28,1965,9432
28,1966,8410
28,1967,11586
28,1968,11900
28,1969,13300
28,1970,15350
28,1971,17445
28,1972,16399
28,1973,16634
28,1974,19141
28,1975,18365
28,1976,19485
28,1977,17800
28,1978,16613
28,1979,18700
28,1980,18805
28,1981,21404
28,1982,23976
28,1983,22808
28,1984,25442
28,1985,27709
28,1986,22719
28,1987,26281
28,1988,26000
28,1989,26100
28,1990,26300
28,1991,26700
28,1992,26900
28,1993,27070
28,1994,25362
28,1995,22898
28,1996,22315
28,1997,23000
28,1998,25000
28,1999,30585
28,2000,38130
28,2001,57382
28,2002,60000
28,2003,60000
28,2004,45000
28,2005,52000
28,2006,56000
28,2007,57000
28,2008,58000
28,2009,59000
28,2010,58986
28,2011,61207
28,2012,59896
28,2013,60376
28,2014,60878
28,2015,62978
28,2016,61717
28,2017,62021
28,2018,62326
28,2019,62631
153,1961,3000
153,1962,3000
153,1963,3000
153,1964,3000
153,1965,3000
153,1966,4500
153,1967,2500
153,1968,2500
153,1969,2500
153,1970,3000
153,1971,2700
153,1972,3000
153,1973,3000
153,1974,3200
153,1975,3200
153,1976,3200
153,1977,3200
153,1978,3200
153,1979,3150
153,1980,3100
153,1981,3200
153,1982,3300
153,1983,3400
153,1984,3400
153,1985,3400
153,1986,3400
153,1987,3400
153,1988,3300
153,1989,3200
153,1990,3100
153,1991,3000
153,1992,2708
153,1993,2410
153,1994,2069
153,1995,1701
153,1996,1324
153,1997,840
153,1998,687
153,1999,490
153,2000,367
153,2001,272
153,2002,399
153,2003,616
153,2004,1132
153,2005,1111
153,2006,912
153,2007,821
153,2008,995
153,2009,689
153,2010,890
153,2011,389
153,2012,319
153,2013,404
153,2014,467
153,2015,587
153,2016,580
153,2017,495
153,2018,656
153,2019,626
156,1961,2840
156,1962,3278
156,1963,3239
156,1964,3569
156,1965,4289
156,1966,3638
156,1967,5624
156,1968,6322
156,1969,7259
156,1970,8095
156,1971,6758
156,1972,7634
156,1973,8371
156,1974,9286
156,1975,7490
156,1976,5773
156,1977,6091
156,1978,15242
156,1979,8391
156,1980,15768
156,1981,10301
156,1982,6796
156,1983,7000
156,1984,8000
156,1985,8000
156,1986,7200
156,1987,9900
156,1988,9900
156,1989,10200
156,1990,12400
156,1991,16000
156,1992,19400
156,1993,21300
156,1994,25900
156,1995,26500
156,1996,27400
156,1997,20000
156,1998,13100
156,1999,17000
156,2000,17500
156,2001,16000
156,2002,16000
156,2003,17500
156,2004,20000
156,2005,17500
156,2006,16800
156,2007,15200
156,2008,13200
156,2009,12400
156,2010,14251
156,2011,15858
156,2012,13769
156,2013,13930
156,2014,13822
156,2015,13190
156,2016,12591
156,2017,11841
156,2018,11377
156,2019,12050
158,1961,27384
158,1962,30139
158,1963,24012
158,1964,23550
158,1965,19713
158,1966,6633
158,1967,12600
158,1968,9702
158,1969,8753
158,1970,8345
158,1971,9450
158,1972,11932
158,1973,15892
158,1974,7300
158,1975,12700
158,1976,54800
158,1977,41300
158,1978,23700
158,1979,27555
158,1980,16900
158,1981,16300
158,1982,23200
158,1983,40000
158,1984,68000
158,1985,38000
158,1986,38000
158,1987,38000
158,1988,35000
158,1989,33222
158,1990,35000
158,1991,46050
158,1992,41000
158,1993,49240
158,1994,42800
158,1995,52000
158,1996,39100
158,1997,30100
158,1998,32200
158,1999,49500
158,2000,29400
158,2001,29860
158,2002,44780
158,2003,60120
158,2004,44900
158,2005,49900
158,2006,91700
158,2007,123100
158,2008,57877
158,2009,48742
158,2010,43864
158,2011,59284
158,2012,78021
158,2013,97784
158,2014,81291
158,2015,114059
158,2016,108924
158,2017,119484
158,2018,129959
158,2019,173171
159,1961,149000
159,1962,154000
159,1963,159000
159,1964,164000
159,1965,169000
159,1966,174000
159,1967,179000
159,1970,113000
159,1971,110000
159,1972,100000
159,1973,100000
159,1974,100000
159,1975,100000
159,1976,100000
159,1977,100000
159,1978,100000
159,1979,100000
159,1980,100000
159,1981,100000
159,1982,100000
159,1983,100000
159,1984,100000
159,1985,80000
159,1986,83000
159,1987,93000
159,1988,110000
159,1989,120000
159,1990,143000
160,1961,450
160,1962,380
160,1963,400
160,1964,450
160,1965,350
160,1966,350
160,1967,400
160,1968,450
160,1969,350
160,1970,330
160,1971,350
160,1972,350
160,1973,350
160,1974,350
160,1975,350
160,1976,350
160,1977,350
160,1978,300
160,1979,300
160,1980,300
160,1981,300
160,1982,300
160,1983,300
160,1984,300
160,1985,300
160,1986,300
160,1987,300
160,1988,360
160,1989,360
160,1990,240
160,1991,247
160,1992,245
160,1993,250
160,1994,247
160,1995,247
160,1996,247
160,1997,248
160,1998,248
160,1999,247
160,2000,247
160,2001,247
160,2002,247
160,2003,247
160,2004,248
160,2005,241
160,2006,249
160,2007,260
160,2008,251
160,2009,251
160,2010,250
160,2011,250
160,2012,250
160,2013,250
160,2014,250
160,2015,251
160,2016,251
160,2017,251
160,2018,251
160,2019,251
165,1961,7000
165,1962,7500
165,1963,8000
165,1964,9000
165,1965,9000
165,1966,9500
165,1967,9500
165,1968,10000
165,1969,10500
165,1970,11000
165,1971,11500
165,1972,12000
165,1973,13000
165,1974,14000
165,1975,15015
165,1976,12193
165,1977,8241
165,1978,10251
165,1979,9041
165,1980,12318
165,1981,11596
165,1982,19699
165,1983,19674
165,1984,17202
165,1985,17444
165,1986,15190
165,1987,5422
165,1988,5766
165,1989,4502
165,1990,4690
165,1991,5272
165,1992,5615
165,1993,6332
165,1994,6633
165,1995,6877
165,1996,8004
165,1997,8126
165,1998,8673
165,1999,9268
165,2000,9111
165,2001,9198
165,2002,9115
165,2003,9023
165,2004,10848
165,2005,10065
165,2006,9967
165,2007,10587
165,2008,9810
165,2009,11951
165,2010,11828
165,2011,13459
165,2012,13658
165,2013,13076
165,2014,12130
165,2015,11102
165,2016,12514
165,2017,12490
165,2018,12636
165,2019,15963
299,1994,2
299,1996,3500
299,1997,6417
299,1998,4841
299,1999,5037
299,2000,9539
299,2001,6680
299,2002,7101
299,2003,4900
299,2004,4963
299,2005,4980
299,2006,8818
299,2007,5625
299,2008,4895
299,2009,2500
299,2010,1921
299,2011,2596
299,2012,3737
299,2013,3467
299,2014,3271
299,2015,2589
299,2016,2215
299,2017,2023
299,2018,1889
299,2019,1832
169,1961,72000
169,1962,70000
169,1963,74200
169,1964,86250
169,1965,99700
169,1966,89800
169,1967,89800
169,1968,85300
169,1969,93830
169,1970,98500
169,1971,99000
169,1972,72100
169,1973,88076
169,1974,97121
169,1975,105317
169,1976,113555
169,1977,119206
169,1978,116922
169,1979,106307
169,1980,112100
169,1981,75100
169,1982,83000
169,1983,87600
169,1984,92000
169,1985,101825
169,1986,87582
169,1987,140453
169,1988,136662
169,1989,131622
169,1990,105291
169,1991,84232
169,1992,84523
169,1993,98937
169,1994,106359
169,1995,70824
169,1996,67076
169,1997,78053
169,1998,76947
169,1999,79365
169,2000,69054
169,2001,130929
169,2002,124383
169,2003,106332
169,2004,166932
169,2005,134540
169,2006,165490
169,2007,104000
169,2008,43390
169,2009,44511
169,2010,42858
169,2011,45406
169,2012,45405
169,2013,45405
169,2014,52000
169,2015,48183
169,2016,49750
169,2017,49750
169,2018,50599
169,2019,50520
170,1961,144820
170,1962,145720
170,1963,158790
170,1964,166411
170,1965,123709
170,1966,132965
170,1967,149635
170,1968,145026
170,1969,156447
170,1970,177924
170,1971,167963
170,1972,154464
170,1973,156241
170,1974,146197
170,1975,162065
170,1976,162547
170,1977,157668
170,1978,153252
170,1979,149271
170,1980,142710
170,1981,155882
170,1982,151112
170,1983,156721
170,1984,167574
170,1985,111207
170,1986,149567
170,1987,141372
170,1988,121446
170,1989,145546
170,1991,143437
170,1992,150272
170,1994,142258
170,1995,155719
170,1996,164001
174,1961,50000
174,1962,50000
174,1963,55000
174,1964,60000
174,1965,65000
174,1966,70000
174,1967,74365
174,1968,70015
174,1969,69739
174,1970,68285
174,1971,68988
174,1972,68260
174,1973,65633
174,1974,67647
174,1975,67068
174,1976,67300
174,1977,65300
174,1978,65310
174,1979,64900
174,1980,65028
174,1981,46186
174,1982,47792
174,1983,52690
174,1984,39629
174,1985,46356
174,1986,35361
174,1987,29671
174,1988,27112
174,1989,28000
174,1990,26000
174,1991,27000
174,1992,27000
174,1993,30000
174,1994,25000
174,1995,24000
174,1996,22000
174,1997,23972
174,1998,23820
174,1999,23687
174,2000,23502
174,2001,24098
174,2002,23958
174,2003,24041
174,2004,24126
174,2005,24208
174,2006,25000
174,2007,26000
174,2008,27000
174,2009,23490
174,2010,22114
174,2011,14875
174,2012,16595
174,2013,20555
174,2014,33139
174,2015,24958
174,2016,22935
174,2017,23206
177,1961,13154
177,1962,12837
177,1963,13478
177,1964,11793
177,1965,13608
177,1966,14288
177,1967,12927
177,1968,10433
177,1969,11068
177,1970,9707
177,1971,8618
177,1972,7257
177,1973,7031
177,1974,8391
177,1975,8255
177,1976,7938
177,1977,7392
177,1978,7938
177,1979,8509
177,1980,8564
177,1981,10206
177,1982,10235
177,1983,10297
177,1984,9707
177,1985,8255
177,1986,8210
177,1987,8074
177,1988,8210
177,1989,9072
177,1990,8047
177,1991,9207
177,1992,7257
177,1993,3751
177,1994,3946
177,1995,2404
177,1996,1996
177,1997,2041
177,1998,1902
177,1999,2526
177,2000,3013
177,2001,2276
177,2002,3231
177,2003,3028
177,2004,3238
177,2005,3276
177,2006,3300
177,2007,3400
177,2008,2997
177,2009,2633
177,2010,2081
177,2011,1626
177,2012,1180
177,2013,779
177,2014,278
177,2015,451
177,2016,493
177,2017,577
177,2018,519
177,2019,492
182,1961,3000
182,1962,3000
182,1963,3000
182,1964,3000
182,1965,3000
182,1966,3000
182,1967,3500
182,1968,3800
182,1969,4200
182,1970,4500
182,1971,4800
182,1972,5000
182,1973,5000
182,1974,5000
182,1975,5000
182,1976,5000
182,1977,5300
182,1978,4000
182,1979,1200
182,1980,1200
182,1981,1200
182,1982,1208
182,1983,1212
182,1984,1200
182,1985,1100
182,1986,1100
182,1987,1150
182,1988,1000
182,1989,750
182,1990,1000
182,1991,365
182,1992,227
182,1993,219
182,1994,125
182,1995,125
182,1996,55
182,1997,130
182,1998,200
182,1999,300
182,2000,700
182,2001,720
182,2002,628
182,2003,650
182,2004,660
182,2005,715
182,2006,760
188,1961,80
188,1962,80
188,1963,100
188,1964,100
188,1965,120
188,1966,150
188,1967,150
188,1968,200
188,1969,200
188,1970,250
188,1971,313
188,1972,250
188,1973,191
188,1974,204
188,1975,100
188,1976,120
188,1977,91
188,1978,100
